"subaward_primary_place_of_performance_state_name","n","long","lat","group","order","subregion"
"ohio",238,-81.004776,41.86029816,42,10664,NA
"ohio",238,-80.9360199,41.87175369,42,10665,NA
"ohio",238,-80.82715607,41.89467239,42,10666,NA
"ohio",238,-80.73548889,41.92905426,42,10667,NA
"ohio",238,-80.64381409,41.95197296,42,10668,NA
"ohio",238,-80.53494263,41.96915817,42,10669,NA
"ohio",238,-80.52922058,41.83737946,42,10670,NA
"ohio",238,-80.52922058,41.49933624,42,10671,NA
"ohio",238,-80.52349091,41.4821434,42,10672,NA
"ohio",238,-80.52349091,41.13263702,42,10673,NA
"ohio",238,-80.51776123,41.12691116,42,10674,NA
"ohio",238,-80.51203156,40.90918732,42,10675,NA
"ohio",238,-80.51203156,40.85762024,42,10676,NA
"ohio",238,-80.51776123,40.64562607,42,10677,NA
"oklahoma",284,-102.0495148,37.00161362,43,10679,NA
"oklahoma",284,-102.0151367,36.99588394,43,10680,NA
"oklahoma",284,-101.5567703,37.00161362,43,10681,NA
"oklahoma",284,-101.0697556,37.00161362,43,10682,NA
"oklahoma",284,-100.937973,37.00161362,43,10683,NA
"oklahoma",284,-100.6228485,37.00161362,43,10684,NA
"oklahoma",284,-100.0842667,37.00161362,43,10685,NA
"oklahoma",284,-100.0097809,36.99588394,43,10686,NA
"oklahoma",284,-99.55141449,36.99588394,43,10687,NA
"oklahoma",284,-99.47692871,36.99588394,43,10688,NA
"oklahoma",284,-99.01283264,37.00161362,43,10689,NA
"oklahoma",284,-98.54301453,37.00161362,43,10690,NA
"oklahoma",284,-98.35393524,36.99588394,43,10691,NA
"oklahoma",284,-98.11328888,36.99588394,43,10692,NA
"oklahoma",284,-97.80962372,36.99588394,43,10693,NA
"oklahoma",284,-97.46585083,37.00161362,43,10694,NA
"oklahoma",284,-97.17363739,36.99588394,43,10695,NA
"oklahoma",284,-96.743927,36.99588394,43,10696,NA
"oklahoma",284,-96.53192902,37.00161362,43,10697,NA
"oklahoma",284,-96.01053619,37.00734329,43,10698,NA
"oklahoma",284,-95.97615814,37.01307678,43,10699,NA
"oklahoma",284,-95.80426788,37.01307678,43,10700,NA
"oklahoma",284,-95.5292511,37.01880264,43,10701,NA
"oklahoma",284,-95.4203949,37.01307678,43,10702,NA
"oklahoma",284,-95.08807373,37.01307678,43,10703,NA
"oklahoma",284,-95.00786591,37.01307678,43,10704,NA
"oklahoma",284,-94.63543701,37.02453232,43,10705,NA
"oklahoma",284,-94.63543701,37.01307678,43,10706,NA
"oklahoma",284,-94.62970734,36.78388977,43,10707,NA
"oklahoma",284,-94.63543701,36.68648529,43,10708,NA
"oklahoma",284,-94.62397766,36.50886917,43,10709,NA
"oklahoma",284,-94.57241058,36.17655563,43,10710,NA
"oklahoma",284,-94.56095886,36.11352921,43,10711,NA
"oklahoma",284,-94.50366211,35.76402664,43,10712,NA
"oklahoma",284,-94.48074341,35.65516663,43,10713,NA
"oklahoma",284,-94.44635773,35.44316864,43,10714,NA
"oklahoma",284,-94.44063568,35.39733124,43,10715,NA
"oklahoma",284,-94.45782471,34.98480225,43,10716,NA
"oklahoma",284,-94.46928406,34.74989319,43,10717,NA
"oklahoma",284,-94.48074341,34.53216553,43,10718,NA
"oklahoma",284,-94.48646545,34.21131134,43,10719,NA
"oklahoma",284,-94.49219513,33.96493912,43,10720,NA
"oklahoma",284,-94.49219513,33.67845917,43,10721,NA
"oklahoma",284,-94.4979248,33.66699982,43,10722,NA
"oklahoma",284,-94.54949951,33.66127014,43,10723,NA
"oklahoma",284,-94.57814026,33.68991852,43,10724,NA
"oklahoma",284,-94.62397766,33.70710754,43,10725,NA
"oklahoma",284,-94.64690399,33.69564819,43,10726,NA
"oklahoma",284,-94.66408539,33.69564819,43,10727,NA
"oklahoma",284,-94.66408539,33.72429657,43,10728,NA
"oklahoma",284,-94.68127441,33.73002625,43,10729,NA
"oklahoma",284,-94.69846344,33.71856689,43,10730,NA
"oklahoma",284,-94.71565247,33.73575592,43,10731,NA
"oklahoma",284,-94.73284149,33.73002625,43,10732,NA
"oklahoma",284,-94.75003052,33.74721527,43,10733,NA
"oklahoma",284,-94.78440857,33.75294495,43,10734,NA
"oklahoma",284,-94.79586792,33.77586365,43,10735,NA
"oklahoma",284,-94.83024597,33.77586365,43,10736,NA
"oklahoma",284,-94.86462402,33.77586365,43,10737,NA
"oklahoma",284,-94.89899445,33.79305267,43,10738,NA
"oklahoma",284,-94.95629883,33.85034561,43,10739,NA
"oklahoma",284,-94.96775818,33.87899399,43,10740,NA
"oklahoma",284,-94.99066925,33.89045334,43,10741,NA
"oklahoma",284,-95.03077698,33.88472366,43,10742,NA
"oklahoma",284,-95.0708847,33.89618301,43,10743,NA
"oklahoma",284,-95.09381104,33.91910172,43,10744,NA
"oklahoma",284,-95.11099243,33.94202042,43,10745,NA
"oklahoma",284,-95.14537048,33.96493912,43,10746,NA
"oklahoma",284,-95.16255951,33.97639847,43,10747,NA
"oklahoma",284,-95.24277496,33.98212814,43,10748,NA
"oklahoma",284,-95.26569366,33.95920944,43,10749,NA
"oklahoma",284,-95.28288269,33.91337204,43,10750,NA
"oklahoma",284,-95.30007172,33.90764236,43,10751,NA
"oklahoma",284,-95.32299042,33.91337204,43,10752,NA
"oklahoma",284,-95.36882782,33.90191269,43,10753,NA
"oklahoma",284,-95.40319824,33.88472366,43,10754,NA
"oklahoma",284,-95.43757629,33.89045334,43,10755,NA
"oklahoma",284,-95.4834137,33.90191269,43,10756,NA
"oklahoma",284,-95.5292511,33.89618301,43,10757,NA
"oklahoma",284,-95.55217743,33.91337204,43,10758,NA
"oklahoma",284,-95.56362915,33.95347977,43,10759,NA
"oklahoma",284,-95.58654785,33.95920944,43,10760,NA
"oklahoma",284,-95.6209259,33.95920944,43,10761,NA
"oklahoma",284,-95.66103363,33.92483139,43,10762,NA
"oklahoma",284,-95.70114136,33.90764236,43,10763,NA
"oklahoma",284,-95.72978973,33.91910172,43,10764,NA
"oklahoma",284,-95.74697876,33.90764236,43,10765,NA
"oklahoma",284,-95.78135681,33.91337204,43,10766,NA
"oklahoma",284,-95.79281616,33.89618301,43,10767,NA
"oklahoma",284,-95.78708649,33.86753464,43,10768,NA
"oklahoma",284,-95.82719421,33.86753464,43,10769,NA
"oklahoma",284,-95.86156464,33.86753464,43,10770,NA
"oklahoma",284,-95.91886902,33.86753464,43,10771,NA
"oklahoma",284,-95.96470642,33.86753464,43,10772,NA
"oklahoma",284,-95.98188782,33.83888626,43,10773,NA
"oklahoma",284,-95.99907684,33.85034561,43,10774,NA
"oklahoma",284,-96.06783295,33.85607529,43,10775,NA
"oklahoma",284,-96.11367035,33.83315659,43,10776,NA
"oklahoma",284,-96.15377808,33.82170105,43,10777,NA
"oklahoma",284,-96.18815613,33.77013397,43,10778,NA
"oklahoma",284,-96.21107483,33.75294495,43,10779,NA
"oklahoma",284,-96.23399353,33.75294495,43,10780,NA
"oklahoma",284,-96.26263428,33.75294495,43,10781,NA
"oklahoma",284,-96.29129028,33.74721527,43,10782,NA
"oklahoma",284,-96.31420135,33.7414856,43,10783,NA
"oklahoma",284,-96.33712006,33.69564819,43,10784,NA
"oklahoma",284,-96.36577606,33.69564819,43,10785,NA
"oklahoma",284,-96.38868713,33.72429657,43,10786,NA
"oklahoma",284,-96.42306519,33.74721527,43,10787,NA
"oklahoma",284,-96.45745087,33.77013397,43,10788,NA
"oklahoma",284,-96.48036194,33.76440048,43,10789,NA
"oklahoma",284,-96.51473999,33.76440048,43,10790,NA
"oklahoma",284,-96.52619934,33.78731918,43,10791,NA
"oklahoma",284,-96.54338837,33.81023788,43,10792,NA
"oklahoma",284,-96.62360382,33.82170105,43,10793,NA
"oklahoma",284,-96.63506317,33.84461594,43,10794,NA
"oklahoma",284,-96.61214447,33.85034561,43,10795,NA
"oklahoma",284,-96.58922577,33.86753464,43,10796,NA
"oklahoma",284,-96.59495544,33.89045334,43,10797,NA
"oklahoma",284,-96.61214447,33.88472366,43,10798,NA
"oklahoma",284,-96.63506317,33.88472366,43,10799,NA
"oklahoma",284,-96.64079285,33.90764236,43,10800,NA
"oklahoma",284,-96.66943359,33.91337204,43,10801,NA
"oklahoma",284,-96.69235992,33.88472366,43,10802,NA
"oklahoma",284,-96.715271,33.83315659,43,10803,NA
"oklahoma",284,-96.73819733,33.82170105,43,10804,NA
"oklahoma",284,-96.76683807,33.83315659,43,10805,NA
"oklahoma",284,-96.80121613,33.86180496,43,10806,NA
"oklahoma",284,-96.84132385,33.86180496,43,10807,NA
"oklahoma",284,-96.86425018,33.84461594,43,10808,NA
"oklahoma",284,-96.88143158,33.85607529,43,10809,NA
"oklahoma",284,-96.89289093,33.94774628,43,10810,NA
"oklahoma",284,-96.91580963,33.96493912,43,10811,NA
"oklahoma",284,-96.94445801,33.95347977,43,10812,NA
"oklahoma",284,-96.99029541,33.95347977,43,10813,NA
"oklahoma",284,-96.97883606,33.88472366,43,10814,NA
"oklahoma",284,-97.03613281,33.83315659,43,10815,NA
"oklahoma",284,-97.05905151,33.84461594,43,10816,NA
"oklahoma",284,-97.08769989,33.85607529,43,10817,NA
"oklahoma",284,-97.11061859,33.85034561,43,10818,NA
"oklahoma",284,-97.11061859,33.82742691,43,10819,NA
"oklahoma",284,-97.08196259,33.81023788,43,10820,NA
"oklahoma",284,-97.09915924,33.79878235,43,10821,NA
"oklahoma",284,-97.09915924,33.75294495,43,10822,NA
"oklahoma",284,-97.11061859,33.72429657,43,10823,NA
"oklahoma",284,-97.13926697,33.71283722,43,10824,NA
"oklahoma",284,-97.16790771,33.71856689,43,10825,NA
"oklahoma",284,-97.19656372,33.75294495,43,10826,NA
"oklahoma",284,-97.21374512,33.79305267,43,10827,NA
"oklahoma",284,-97.19083405,33.82170105,43,10828,NA
"oklahoma",284,-97.17363739,33.84461594,43,10829,NA
"oklahoma",284,-97.18510437,33.86753464,43,10830,NA
"oklahoma",284,-97.20801544,33.90191269,43,10831,NA
"oklahoma",284,-97.23667145,33.91337204,43,10832,NA
"oklahoma",284,-97.25958252,33.90191269,43,10833,NA
"oklahoma",284,-97.27677917,33.86180496,43,10834,NA
"oklahoma",284,-97.30541992,33.86180496,43,10835,NA
"oklahoma",284,-97.32833862,33.86753464,43,10836,NA
"oklahoma",284,-97.39136505,33.79878235,43,10837,NA
"oklahoma",284,-97.4257431,33.81023788,43,10838,NA
"oklahoma",284,-97.45439148,33.83315659,43,10839,NA
"oklahoma",284,-97.46585083,33.87899399,43,10840,NA
"oklahoma",284,-97.48876953,33.91337204,43,10841,NA
"oklahoma",284,-97.51741791,33.91337204,43,10842,NA
"oklahoma",284,-97.54606628,33.92483139,43,10843,NA
"oklahoma",284,-97.56325531,33.90191269,43,10844,NA
"oklahoma",284,-97.58617401,33.90764236,43,10845,NA
"oklahoma",284,-97.59763336,33.94202042,43,10846,NA
"oklahoma",284,-97.62054443,33.97639847,43,10847,NA
"oklahoma",284,-97.65492249,33.98212814,43,10848,NA
"oklahoma",284,-97.69503784,33.98212814,43,10849,NA
"oklahoma",284,-97.71794891,33.97639847,43,10850,NA
"oklahoma",284,-97.73514557,33.95347977,43,10851,NA
"oklahoma",284,-97.76378632,33.94202042,43,10852,NA
"oklahoma",284,-97.78097534,33.92483139,43,10853,NA
"oklahoma",284,-97.80389404,33.89618301,43,10854,NA
"oklahoma",284,-97.83254242,33.86180496,43,10855,NA
"oklahoma",284,-97.8611908,33.83888626,43,10856,NA
"oklahoma",284,-97.8841095,33.83888626,43,10857,NA
"oklahoma",284,-97.9070282,33.85034561,43,10858,NA
"oklahoma",284,-97.9528656,33.86753464,43,10859,NA
"oklahoma",284,-97.9757843,33.91337204,43,10860,NA
"oklahoma",284,-97.9757843,33.91910172,43,10861,NA
"oklahoma",284,-97.96432495,33.95347977,43,10862,NA
"oklahoma",284,-97.94713593,33.98212814,43,10863,NA
"oklahoma",284,-97.96432495,33.99358368,43,10864,NA
"oklahoma",284,-97.998703,34.01077271,43,10865,NA
"oklahoma",284,-98.04454041,33.99931717,43,10866,NA
"oklahoma",284,-98.07318115,34.01077271,43,10867,NA
"oklahoma",284,-98.09610748,34.03942108,43,10868,NA
"oklahoma",284,-98.10183716,34.08525848,43,10869,NA
"oklahoma",284,-98.08464813,34.11963654,43,10870,NA
"oklahoma",284,-98.09037781,34.13682556,43,10871,NA
"oklahoma",284,-98.11328888,34.14828491,43,10872,NA
"oklahoma",284,-98.13048553,34.15401077,43,10873,NA
"oklahoma",284,-98.15912628,34.13109589,43,10874,NA
"oklahoma",284,-98.18205261,34.11963654,43,10875,NA
"oklahoma",284,-98.21069336,34.11963654,43,10876,NA
"oklahoma",284,-98.27944946,34.12536621,43,10877,NA
"oklahoma",284,-98.32528687,34.15401077,43,10878,NA
"oklahoma",284,-98.35393524,34.16547394,43,10879,NA
"oklahoma",284,-98.38258362,34.15401077,43,10880,NA
"oklahoma",284,-98.39404297,34.14255524,43,10881,NA
"oklahoma",284,-98.41123199,34.08525848,43,10882,NA
"oklahoma",284,-98.42269135,34.08525848,43,10883,NA
"oklahoma",284,-98.44561005,34.06807327,43,10884,NA
"oklahoma",284,-98.48571014,34.06233978,43,10885,NA
"oklahoma",284,-98.50863647,34.07379913,43,10886,NA
"oklahoma",284,-98.53728485,34.09671783,43,10887,NA
"oklahoma",284,-98.55447388,34.14255524,43,10888,NA
"oklahoma",284,-98.57738495,34.15401077,43,10889,NA
"oklahoma",284,-98.60603333,34.17692947,43,10890,NA
"oklahoma",284,-98.62895966,34.15401077,43,10891,NA
"oklahoma",284,-98.6576004,34.15401077,43,10892,NA
"oklahoma",284,-98.69197845,34.15401077,43,10893,NA
"oklahoma",284,-98.72063446,34.13682556,43,10894,NA
"oklahoma",284,-98.74927521,34.13109589,43,10895,NA
"oklahoma",284,-98.76646423,34.14828491,43,10896,NA
"oklahoma",284,-98.80084229,34.15401077,43,10897,NA
"oklahoma",284,-98.83522034,34.15401077,43,10898,NA
"oklahoma",284,-98.88105774,34.16547394,43,10899,NA
"oklahoma",284,-98.92116547,34.18266296,43,10900,NA
"oklahoma",284,-98.94981384,34.21131134,43,10901,NA
"oklahoma",284,-98.98418427,34.22276688,43,10902,NA
"oklahoma",284,-99.01283264,34.21131134,43,10903,NA
"oklahoma",284,-99.04148865,34.20558167,43,10904,NA
"oklahoma",284,-99.09305573,34.20558167,43,10905,NA
"oklahoma",284,-99.1618042,34.21131134,43,10906,NA
"oklahoma",284,-99.19045258,34.22276688,43,10907,NA
"oklahoma",284,-99.20191193,34.24568558,43,10908,NA
"oklahoma",284,-99.19045258,34.30871201,43,10909,NA
"oklahoma",284,-99.19045258,34.34309006,43,10910,NA
"oklahoma",284,-99.21337128,34.34309006,43,10911,NA
"oklahoma",284,-99.23628998,34.36600876,43,10912,NA
"oklahoma",284,-99.26493835,34.400383,43,10913,NA
"oklahoma",284,-99.29358673,34.41184616,43,10914,NA
"oklahoma",284,-99.31650543,34.4233017,43,10915,NA
"oklahoma",284,-99.33369446,34.4462204,43,10916,NA
"oklahoma",284,-99.35661316,34.45768356,43,10917,NA
"oklahoma",284,-99.37380219,34.4462204,43,10918,NA
"oklahoma",284,-99.38525391,34.44049454,43,10919,NA
"oklahoma",284,-99.39098358,34.400383,43,10920,NA
"oklahoma",284,-99.40818024,34.37746811,43,10921,NA
"oklahoma",284,-99.43109131,34.37746811,43,10922,NA
"oklahoma",284,-99.47119904,34.41184616,43,10923,NA
"oklahoma",284,-99.49985504,34.41757584,43,10924,NA
"oklahoma",284,-99.56287384,34.41757584,43,10925,NA
"oklahoma",284,-99.57433319,34.41184616,43,10926,NA
"oklahoma",284,-99.59152222,34.37746811,43,10927,NA
"oklahoma",284,-99.60871124,34.37173843,43,10928,NA
"oklahoma",284,-99.66027832,34.38319778,43,10929,NA
"oklahoma",284,-99.6889267,34.37746811,43,10930,NA
"oklahoma",284,-99.71757507,34.38892746,43,10931,NA
"oklahoma",284,-99.7576828,34.43476486,43,10932,NA
"oklahoma",284,-99.80924988,34.47487259,43,10933,NA
"oklahoma",284,-99.82070923,34.50351715,43,10934,NA
"oklahoma",284,-99.8493576,34.52070999,43,10935,NA
"oklahoma",284,-99.8894577,34.54935455,43,10936,NA
"oklahoma",284,-99.91810608,34.5608139,43,10937,NA
"oklahoma",284,-99.94676208,34.5608139,43,10938,NA
"oklahoma",284,-99.98686981,34.5608139,43,10939,NA
"oklahoma",284,-99.99832916,34.5608139,43,10940,NA
"oklahoma",284,-100.0040512,34.74989319,43,10941,NA
"oklahoma",284,-100.0040512,35.03063965,43,10942,NA
"oklahoma",284,-100.0097809,35.17961121,43,10943,NA
"oklahoma",284,-100.0040512,35.41452026,43,10944,NA
"oklahoma",284,-100.0097809,35.61505508,43,10945,NA
"oklahoma",284,-100.0040512,35.87862015,43,10946,NA
"oklahoma",284,-100.0040512,36.04477692,43,10947,NA
"oklahoma",284,-100.0040512,36.49168396,43,10948,NA
"oklahoma",284,-100.5426331,36.49168396,43,10949,NA
"oklahoma",284,-100.9437103,36.49168396,43,10950,NA
"oklahoma",284,-101.0754852,36.48595047,43,10951,NA
"oklahoma",284,-101.6255264,36.49168396,43,10952,NA
"oklahoma",284,-102.0151367,36.49168396,43,10953,NA
"oklahoma",284,-102.158371,36.49168396,43,10954,NA
"oklahoma",284,-103.0006256,36.48022079,43,10955,NA
"oklahoma",284,-103.0063477,37.00161362,43,10956,NA
"oklahoma",284,-102.8860321,36.98442459,43,10957,NA
"oklahoma",284,-102.7485199,36.98442459,43,10958,NA
"oklahoma",284,-102.4849625,36.98442459,43,10959,NA
"oklahoma",284,-102.2786942,36.98442459,43,10960,NA
"oklahoma",284,-102.1240005,36.98442459,43,10961,NA
"oklahoma",284,-102.0495148,37.00161362,43,10962,NA
"oregon",236,-116.9292297,45.99705124,44,10964,NA
"oregon",236,-116.8948517,45.96840286,44,10965,NA
"oregon",236,-116.8432846,45.9168396,44,10966,NA
"oregon",236,-116.8089142,45.88246155,44,10967,NA
"oregon",236,-116.7745285,45.85381317,44,10968,NA
"oregon",236,-116.7458801,45.80797577,44,10969,NA
"oregon",236,-116.7000351,45.83662415,44,10970,NA
"oregon",236,-116.6542053,45.79651642,44,10971,NA
"oregon",236,-116.5797195,45.78505707,44,10972,NA
"oregon",236,-116.5453491,45.76213837,44,10973,NA
"oregon",236,-116.5224228,45.69911194,44,10974,NA
"oregon",236,-116.4708557,45.64754868,44,10975,NA
"oregon",236,-116.4651337,45.61317062,44,10976,NA
"oregon",236,-116.5453491,45.50430679,44,10977,NA
"oregon",236,-116.5568085,45.46420288,44,10978,NA
"oregon",236,-116.6656723,45.31523132,44,10979,NA
"oregon",236,-116.6713943,45.26939392,44,10980,NA
"oregon",236,-116.6828537,45.23501968,44,10981,NA
"oregon",236,-116.7172394,45.17199326,44,10982,NA
"oregon",236,-116.7458801,45.1146965,44,10983,NA
"oregon",236,-116.7745285,45.08604813,44,10984,NA
"oregon",236,-116.7917099,45.0688591,44,10985,NA
"oregon",236,-116.8432846,45.0230217,44,10986,NA
"oregon",236,-116.8490219,44.99437714,44,10987,NA
"oregon",236,-116.8203583,44.98864746,44,10988,NA
"oregon",236,-116.8318176,44.94853973,44,10989,NA
"oregon",236,-116.854744,44.88551331,44,10990,NA
"oregon",236,-116.8833847,44.8396759,44,10991,NA
"oregon",236,-116.9177704,44.8167572,44,10992,NA
"oregon",236,-116.9406815,44.78238297,44,10993,NA
"oregon",236,-116.9922485,44.77092361,44,10994,NA
"oregon",236,-117.0380936,44.74800491,44,10995,NA
"oregon",236,-117.0782013,44.67924881,44,10996,NA
"oregon",236,-117.1412277,44.55319595,44,10997,NA
"oregon",236,-117.2042465,44.49590302,44,10998,NA
"oregon",236,-117.2099838,44.43860626,44,10999,NA
"oregon",236,-117.2328873,44.39276886,44,11000,NA
"oregon",236,-117.2214432,44.35839462,44,11001,NA
"oregon",236,-117.2042465,44.33547592,44,11002,NA
"oregon",236,-117.2042465,44.30682755,44,11003,NA
"oregon",236,-117.2042465,44.28390884,44,11004,NA
"oregon",236,-117.1584091,44.26099014,44,11005,NA
"oregon",236,-117.0953827,44.27244949,44,11006,NA
"oregon",236,-117.0495529,44.23234177,44,11007,NA
"oregon",236,-117.0037079,44.25526047,44,11008,NA
"oregon",236,-116.9521408,44.22088242,44,11009,NA
"oregon",236,-116.9177704,44.19796371,44,11010,NA
"oregon",236,-116.906311,44.14639664,44,11011,NA
"oregon",236,-116.9234924,44.12347794,44,11012,NA
"oregon",236,-116.9578781,44.0891037,44,11013,NA
"oregon",236,-116.9578781,44.05472183,44,11014,NA
"oregon",236,-116.9349594,44.00888824,44,11015,NA
"oregon",236,-116.9521408,43.95732117,44,11016,NA
"oregon",236,-116.9807892,43.8828392,44,11017,NA
"oregon",236,-117.0266342,43.7911644,44,11018,NA
"oregon",236,-117.0266342,43.68230057,44,11019,NA
"oregon",236,-117.0266342,42.0092659,44,11020,NA
"oregon",236,-118.2011948,42.0092659,44,11021,NA
"oregon",236,-119.3069992,42.0092659,44,11022,NA
"oregon",236,-119.3700256,42.0092659,44,11023,NA
"oregon",236,-120.006012,42.0092659,44,11024,NA
"oregon",236,-120.8883667,42.02072525,44,11025,NA
"oregon",236,-121.4727859,42.0092659,44,11026,NA
"oregon",236,-122.303566,42.0092659,44,11027,NA
"oregon",236,-123.2374878,42.0092659,44,11028,NA
"oregon",236,-123.5468903,42.0092659,44,11029,NA
"oregon",236,-123.8448257,42.0092659,44,11030,NA
"oregon",236,-124.182869,42.00353622,44,11031,NA
"oregon",236,-124.1886063,42.0321846,44,11032,NA
"oregon",236,-124.2516327,42.06656265,44,11033,NA
"oregon",236,-124.2974625,42.10093689,44,11034,NA
"oregon",236,-124.3318481,42.16396332,44,11035,NA
"oregon",236,-124.3547516,42.2384491,44,11036,NA
"oregon",236,-124.3776779,42.2613678,44,11037,NA
"oregon",236,-124.3719559,42.30147552,44,11038,NA
"oregon",236,-124.3948593,42.34158325,44,11039,NA
"oregon",236,-124.3834152,42.38169098,44,11040,NA
"oregon",236,-124.3948593,42.44471359,44,11041,NA
"oregon",236,-124.3834152,42.49628067,44,11042,NA
"oregon",236,-124.3433075,42.56503677,44,11043,NA
"oregon",236,-124.3719559,42.62805939,44,11044,NA
"oregon",236,-124.3776779,42.65670776,44,11045,NA
"oregon",236,-124.4177856,42.69681549,44,11046,NA
"oregon",236,-124.429245,42.7369194,44,11047,NA
"oregon",236,-124.4750748,42.7598381,44,11048,NA
"oregon",236,-124.4865341,42.80567551,44,11049,NA
"oregon",236,-124.5323792,42.84578323,44,11050,NA
"oregon",236,-124.4693527,42.92599869,44,11051,NA
"oregon",236,-124.4464264,42.95464706,44,11052,NA
"oregon",236,-124.4235229,42.99475479,44,11053,NA
"oregon",236,-124.3948593,43.10934448,44,11054,NA
"oregon",236,-124.3375702,43.26977539,44,11055,NA
"oregon",236,-124.3547516,43.31560898,44,11056,NA
"oregon",236,-124.3433075,43.33852768,44,11057,NA
"oregon",236,-124.2860031,43.37863541,44,11058,NA
"oregon",236,-124.217247,43.49895477,44,11059,NA
"oregon",236,-124.1771393,43.60208511,44,11060,NA
"oregon",236,-124.1656799,43.63646698,44,11061,NA
"oregon",236,-124.1656799,43.66511154,44,11062,NA
"oregon",236,-124.1427612,43.68230057,44,11063,NA
"oregon",236,-124.1542206,43.71094894,44,11064,NA
"oregon",236,-124.1370316,43.81981277,44,11065,NA
"oregon",236,-124.1313095,43.84845734,44,11066,NA
"oregon",236,-124.1141129,43.92867661,44,11067,NA
"oregon",236,-124.1026535,44.0891037,44,11068,NA
"oregon",236,-124.0854645,44.16358566,44,11069,NA
"oregon",236,-124.0682831,44.23234177,44,11070,NA
"oregon",236,-124.0568237,44.26099014,44,11071,NA
"oregon",236,-124.0453568,44.31255722,44,11072,NA
"oregon",236,-124.0453568,44.39276886,44,11073,NA
"oregon",236,-124.022438,44.43287659,44,11074,NA
"oregon",236,-124.0396347,44.51309204,44,11075,NA
"oregon",236,-124.0281754,44.58184814,44,11076,NA
"oregon",236,-124.016716,44.65060043,44,11077,NA
"oregon",236,-124.0338974,44.69070816,44,11078,NA
"oregon",236,-124.010994,44.72508621,44,11079,NA
"oregon",236,-124.022438,44.78238297,44,11080,NA
"oregon",236,-124.010994,44.82822037,44,11081,NA
"oregon",236,-123.9880676,44.91989136,44,11082,NA
"oregon",236,-123.9708862,44.97145844,44,11083,NA
"oregon",236,-123.9766083,45.00583267,44,11084,NA
"oregon",236,-123.9766083,45.03448486,44,11085,NA
"oregon",236,-123.9708862,45.0688591,44,11086,NA
"oregon",236,-123.9250412,45.18345261,44,11087,NA
"oregon",236,-123.9365005,45.21210098,44,11088,NA
"oregon",236,-123.9135818,45.2980423,44,11089,NA
"oregon",236,-123.9365005,45.36106873,44,11090,NA
"oregon",236,-123.8963928,45.41836548,44,11091,NA
"oregon",236,-123.9365005,45.48712158,44,11092,NA
"oregon",236,-123.9135818,45.50430679,44,11093,NA
"oregon",236,-123.8448257,45.47565842,44,11094,NA
"oregon",236,-123.8448257,45.51576614,44,11095,NA
"oregon",236,-123.9021149,45.59025192,44,11096,NA
"oregon",236,-123.9078522,45.62462997,44,11097,NA
"oregon",236,-123.8849335,45.67619705,44,11098,NA
"oregon",236,-123.9193192,45.73922348,44,11099,NA
"oregon",236,-123.9250412,45.76213837,44,11100,NA
"oregon",236,-123.9365005,45.81370544,44,11101,NA
"oregon",236,-123.9193192,45.88246155,44,11102,NA
"oregon",236,-123.9365005,45.92256927,44,11103,NA
"oregon",236,-123.9536819,45.962677,44,11104,NA
"oregon",236,-123.9078522,45.99705124,44,11105,NA
"oregon",236,-123.8849335,46.03715897,44,11106,NA
"oregon",236,-123.8849335,46.08872604,44,11107,NA
"oregon",236,-123.9078522,46.13455963,44,11108,NA
"oregon",236,-123.9250412,46.18039703,44,11109,NA
"oregon",236,-123.9708862,46.21477509,44,11110,NA
"oregon",236,-123.9479599,46.22623444,44,11111,NA
"oregon",236,-123.9021149,46.22050476,44,11112,NA
"oregon",236,-123.8333664,46.1689415,44,11113,NA
"oregon",236,-123.7703476,46.1460228,44,11114,NA
"oregon",236,-123.7474289,46.15174866,44,11115,NA
"oregon",236,-123.7588882,46.1689415,44,11116,NA
"oregon",236,-123.798996,46.19758606,44,11117,NA
"oregon",236,-123.7588882,46.20331573,44,11118,NA
"oregon",236,-123.7073212,46.20904541,44,11119,NA
"oregon",236,-123.6729355,46.1689415,44,11120,NA
"oregon",236,-123.6156464,46.1689415,44,11121,NA
"oregon",236,-123.5468903,46.19758606,44,11122,NA
"oregon",236,-123.5125122,46.22623444,44,11123,NA
"oregon",236,-123.4666824,46.22623444,44,11124,NA
"oregon",236,-123.4322968,46.22623444,44,11125,NA
"oregon",236,-123.4265747,46.18612671,44,11126,NA
"oregon",236,-123.3979263,46.1689415,44,11127,NA
"oregon",236,-123.3692703,46.14028931,44,11128,NA
"oregon",236,-123.3291626,46.13455963,44,11129,NA
"oregon",236,-123.2775955,46.14028931,44,11130,NA
"oregon",236,-123.2374878,46.15174866,44,11131,NA
"oregon",236,-123.2202988,46.15747833,44,11132,NA
"oregon",236,-123.174469,46.1689415,44,11133,NA
"oregon",236,-123.1171646,46.1689415,44,11134,NA
"oregon",236,-122.9968414,46.11164093,44,11135,NA
"oregon",236,-122.9109039,46.0715332,44,11136,NA
"oregon",236,-122.8478775,45.97986221,44,11137,NA
"oregon",236,-122.8077698,45.93402481,44,11138,NA
"oregon",236,-122.7905884,45.87673187,44,11139,NA
"oregon",236,-122.7905884,45.84235382,44,11140,NA
"oregon",236,-122.7905884,45.81943512,44,11141,NA
"oregon",236,-122.779129,45.79078674,44,11142,NA
"oregon",236,-122.767662,45.76786804,44,11143,NA
"oregon",236,-122.779129,45.73348999,44,11144,NA
